Dots,Paypal,Bank,Account,Click,Fill,URL,Javascript,Phishing
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,1,0,0,1,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,1,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,2,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
1,0,0,0,2,0,1,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,1,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
1,0,0,0,0,0,1,0,False
2,0,0,0,0,1,0,0,False
1,0,0,0,0,0,0,0,False
2,0,0,0,0,0,1,0,False
2,0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,0,False
3,0,0,0,0,0,0,0,False
1,0,0,0,0,0,1,0,False
1,0,0,0,0,0,1,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
3,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,1,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,3,0,0,0,3,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
1,0,0,0,0,0,2,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,1,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,2,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,3,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
3,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,3,0,0,0,0,0,False
2,0,0,1,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,1,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,1,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,6,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,1,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
1,0,0,0,0,1,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,1,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,1,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,1,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,1,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,1,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,1,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,1,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,1,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,1,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
1,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,1,0,0,False
2,0,0,2,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,1,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,1,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,1,0,False
2,0,0,0,0,0,0,0,False
3,0,0,0,0,0,84,0,False
3,0,0,0,2,0,18,0,False
2,0,0,0,0,1,2,0,False
3,0,0,0,1,2,107,0,False
1,0,0,0,0,0,1,0,False
